max_d,max_p,months_since,sizerank,state,city,growth_rate,pop2010,pop2014
"20060801T000000",198000,42,557,AZ,Casa Grande,3.44841,49762,51478
"20050501T000000",501500,27,1720,MA,Milton,1.16847,27044,27360
"20071001T000000",200900,56,4812,PA,West Donegal,4.54655,8270,8646
"20050701T000000",382900,29,1177,MA,Beverly,3.1069,39718,40952
"20051101T000000",257700,34,269,MA,Lowell,3.08085,106659,109945
"20060101T000000",287300,36,3332,OR,Eagle Point,3.12205,8488,8753
"20050901T000000",1.2486e+06,32,3377,MA,Weston,5.55409,11361,11992
"20050301T000000",102800,25,3801,IN,Rushville,-2.73259,6331,6158
"20051101T000000",560000,34,2986,MA,Marblehead,3.07398,19844,20454
"20050801T000000",262500,30,2562,MA,Auburn,1.18555,16195,16387
"20050501T000000",164800,27,1464,MI,Grandville,3.12825,15376,15857
"20090201T000000",143100,73,615,GA,Brunswick,3.12561,15421,15903
"20080301T000000",199600,61,3782,PA,Hummelstown,0.30837,4540,4554
