max_d,max_p,months_since,sizerank,state
"20070601T000000",117000,52,2265,KY
"20071001T000000",104300,56,2266,NC
"20060501T000000",359500,39,2267,NY
"20090601T000000",121100,76,2268,MS
"20060901T000000",177400,43,2269,AL
"20090401T000000",137500,74,2270,OR
"20070401T000000",241200,50,2271,MD
"20080401T000000",644400,62,2272,WA
"20050201T000000",166900,25,2273,MI
,nan,nan,2274,GA
"20060801T000000",175000,42,2275,FL
"20050301T000000",137800,25,2276,OH
"20061101T000000",191400,45,2277,FL
"20060701T000000",471300,41,2278,NJ
"20070401T000000",272300,50,2279,CT
"20050801T000000",791400,30,2280,FL
"20070501T000000",288200,51,2281,IL
"20070801T000000",101000,54,2282,TN
"20070201T000000",543200,49,2283,FL
"20061101T000000",649400,45,2284,CA
"20061101T000000",232200,45,2285,AZ
"20060601T000000",1.1291e+06,40,2286,CA
"20070401T000000",296600,50,2287,MD
"20060401T000000",397800,38,2288,NH
"20071001T000000",303700,56,2289,AL
"20061001T000000",846800,44,2290,NY
"20071001T000000",167700,56,2291,NY
"20061101T000000",288700,45,2292,PA
"20060601T000000",491500,40,2293,NY
"20060401T000000",398800,38,2294,NJ
"20050301T000000",183800,25,2295,MI
"20050701T000000",144700,29,2296,IN
"20060801T000000",369300,42,2297,CA
"20070401T000000",173900,50,2298,CO
"20070201T000000",192800,49,2299,IL
"20060801T000000",232900,42,2300,FL
"20060701T000000",725900,41,2301,CA
"20060601T000000",980900,40,2302,CA
"20050701T000000",911400,29,2303,CT
"20071201T000000",124700,58,2304,IL
"20060601T000000",647300,40,2305,NY
"20050301T000000",204300,25,2306,OH
"20070601T000000",380000,52,2307,MO
"20070501T000000",345800,51,2308,WA
"20080501T000000",92000,63,2309,TN
"20090401T000000",116600,74,2310,TN
"20051101T000000",417800,34,2311,RI
"20061101T000000",210800,45,2312,NJ
"20071001T000000",177900,56,2313,PA
"20060501T000000",485700,39,2314,CA
"20060501T000000",83500,39,2315,GA
"20050801T000000",432000,30,2316,MA
"20071101T000000",303100,57,2317,GA
"20080501T000000",170300,63,2318,NY
"20060301T000000",250800,37,2319,FL
"20060201T000000",58300,37,2320,OK
"20080501T000000",88300,63,2321,TN
"20090701T000000",103200,77,2322,LA
"20051201T000000",80700,34,2323,OH
"20090401T000000",94800,74,2324,TN
"20050401T000000",87500,26,2325,OH
"20060601T000000",223000,40,2326,RI
"20061101T000000",366500,45,2327,NJ
"20060801T000000",219400,42,2328,MN
"20060601T000000",429100,40,2329,NJ
"20060701T000000",697300,41,2330,NY
"20060801T000000",262100,42,2331,FL
"20090101T000000",97500,72,2332,OK
"20071001T000000",200300,56,2333,GA
"20080401T000000",200700,62,2334,NC
"20080301T000000",144900,61,2335,OH
"20090501T000000",135900,75,2336,SC
,nan,nan,2337,NY
"20090701T000000",137700,77,2338,LA
"20071101T000000",153400,57,2339,TX
"20060901T000000",375000,43,2340,CA
"20060701T000000",326600,41,2341,NJ
"20060801T000000",343900,42,2342,FL
"20080201T000000",289900,61,2343,UT
"20060501T000000",361100,39,2344,NJ
"20070601T000000",199200,52,2345,PA
"20060501T000000",253100,39,2346,CT
"20070801T000000",303100,54,2347,IL
"20090501T000000",99000,75,2348,NC
"20081101T000000",162400,70,2349,WI
"20060301T000000",86100,37,2350,OH
"20050901T000000",674500,32,2351,MA
"20080501T000000",146600,63,2352,IN
"20060501T000000",231300,39,2353,MN
,nan,nan,2354,SC
"20060201T000000",351000,37,2355,MA
"20050401T000000",377400,26,2356,MA
"20061201T000000",191500,46,2357,NJ
"20070501T000000",214100,51,2358,CT
"20061201T000000",234200,46,2359,NJ
"20060501T000000",212200,39,2360,MN
"20070401T000000",298600,50,2361,CT
,nan,nan,2362,OK
"20070801T000000",266200,54,2363,WI
"20060501T000000",124300,39,2364,OH
"20060901T000000",971300,43,2365,CA
"20070501T000000",422900,51,2366,CA
"20071001T000000",185000,56,2367,PA
"20071001T000000",232600,56,2368,MA
"20060501T000000",159100,39,2369,WI
"20060401T000000",495600,38,2370,VA
"20060201T000000",615800,37,2371,CA
"20080601T000000",124600,64,2372,PA
"20060601T000000",554300,40,2373,NJ
"20060601T000000",379700,40,2374,NJ
"20061001T000000",194000,44,2375,IL
"20060501T000000",293500,39,2376,VA
"20060601T000000",451600,40,2377,FL
"20030601T000000",116300,4,2378,TX
"20060901T000000",192200,43,2379,FL
"20071201T000000",183100,58,2380,TX
"20071001T000000",84600,56,2381,PA
"20070601T000000",314600,52,2382,WA
"20051001T000000",278200,32,2383,VT
"20070901T000000",106700,55,2384,MI
"20060601T000000",426500,40,2385,NJ
"20070101T000000",138900,48,2386,SC
"20060201T000000",238800,37,2387,VT
"20070601T000000",113200,52,2388,MO
"20071001T000000",157300,56,2389,NJ
"20051001T000000",251200,32,2390,LA
,nan,nan,2391,NM
"20051101T000000",473000,34,2392,MA
"20070101T000000",188100,48,2393,MA
"20051101T000000",418700,34,2394,MA
"20070201T000000",158100,49,2395,CA
"20060701T000000",858800,41,2396,NJ
"20060301T000000",204000,37,2397,WI
"20051001T000000",713800,32,2398,MA
"20040901T000000",125800,20,2399,MI
"20060901T000000",317700,43,2400,NJ
"20070701T000000",194900,53,2401,CA
"20060401T000000",421600,38,2402,MD
"20050801T000000",186600,30,2403,OH
"20071001T000000",189500,56,2404,WA
"20050601T000000",301500,28,2405,MA
"20060701T000000",239100,41,2406,HI
"20080501T000000",1.3115e+06,63,2407,NY
"20061001T000000",313600,44,2408,WA
"20060501T000000",291400,39,2409,NJ
"20060101T000000",657700,36,2410,MA
"20051201T000000",1.2323e+06,34,2411,VA
"20060501T000000",226400,39,2412,FL
"20071101T000000",160800,57,2413,OH
"20071201T000000",128400,58,2414,PA
"20070701T000000",164400,53,2415,PA
"20061101T000000",312900,45,2416,MN
"20080501T000000",134900,63,2417,AR
"20060801T000000",349700,42,2418,RI
,nan,nan,2419,FL
"20061101T000000",171700,45,2420,OH
"20060501T000000",480900,39,2421,AZ
"20070501T000000",159200,51,2422,TN
"20060901T000000",96400,43,2423,TX
"20070501T000000",215100,51,2424,PA
"20070801T000000",81500,54,2425,TN
"20070701T000000",173100,53,2426,CT
"20060501T000000",475700,39,2427,NJ
"20060701T000000",417500,41,2428,NJ
"20070701T000000",533100,53,2429,NJ
"20080901T000000",154400,68,2430,OK
"20050901T000000",349500,32,2431,MA
"20060801T000000",150800,42,2432,KY
"20050501T000000",409600,27,2433,MA
"20071101T000000",352300,57,2434,IL
"20060501T000000",153900,39,2435,OH
"20060501T000000",265600,39,2436,CA
"20070401T000000",221400,50,2437,NC
"20090301T000000",116100,73,2438,NY
"20070501T000000",221600,51,2439,MO
"20051101T000000",527900,34,2440,IL
"20051101T000000",160800,34,2441,IA
"20070301T000000",261400,49,2442,CT
"20070401T000000",250000,50,2443,IL
"20060501T000000",231900,39,2444,FL
"20071101T000000",270900,57,2445,WI
,nan,nan,2446,FL
"20071001T000000",525000,56,2447,PA
"20051001T000000",817100,32,2448,CA
"20071101T000000",129200,57,2449,SC
"20080301T000000",154000,61,2450,PA
"20070601T000000",126300,52,2451,MO
"20080801T000000",135900,66,2452,NC
"20090701T000000",85500,77,2453,TX
"20070601T000000",171600,52,2454,OR
"20070801T000000",488900,54,2455,WA
"20071101T000000",167200,57,2456,NJ
"20060801T000000",167800,42,2457,ID
"20070401T000000",938400,50,2458,IL
"20071201T000000",114600,58,2459,TN
"20060501T000000",447400,39,2460,RI
"20061201T000000",202500,46,2461,PA
"20080301T000000",306800,61,2462,GA
"20061001T000000",178500,44,2463,FL
"20060401T000000",439900,38,2464,NJ
,nan,nan,2465,TX
"20060501T000000",456800,39,2466,CA
"20070601T000000",255700,52,2467,MD
"20060501T000000",308700,39,2468,CA
"20070801T000000",223500,54,2469,NJ
"20090601T000000",132100,76,2470,NC
"20060901T000000",290600,43,2471,NJ
"20070901T000000",177500,55,2472,PA
"20071101T000000",171400,57,2473,TX
"20080901T000000",180500,68,2474,IA
"20060201T000000",259300,37,2475,MA
"20090601T000000",100500,76,2476,LA
"20060401T000000",228500,38,2477,OH
,nan,nan,2478,LA
"20070201T000000",374200,49,2479,PA
"20071201T000000",382300,58,2480,UT
"20050601T000000",137100,28,2481,OH
"20090101T000000",153500,72,2482,VA
"20071101T000000",146900,57,2483,TX
"20080101T000000",155000,59,2484,TX
"20051001T000000",383100,32,2485,MA
"20050501T000000",150900,27,2486,OH
"20080801T000000",128000,66,2487,NY
"20080101T000000",291000,59,2488,UT
"20050301T000000",207600,25,2489,MI
"20070601T000000",129800,52,2490,MO
"20070501T000000",210600,51,2491,IL
"20050901T000000",112500,32,2492,IN
"20070501T000000",363700,51,2493,MD
"20070101T000000",1.562e+06,48,2494,CA
"20071001T000000",204200,56,2495,PA
"20070501T000000",200000,51,2496,MO
"20061101T000000",627300,45,2497,CA
"20070101T000000",460400,48,2498,NY
"20060501T000000",473200,39,2499,CA
"20060401T000000",723500,38,2500,NJ
"20060901T000000",310700,43,2501,NJ
"20090701T000000",146300,77,2502,LA
"20051101T000000",171200,34,2503,MI
"20081201T000000",89700,70,2504,NY
"20080901T000000",101500,68,2505,TN
"20060201T000000",443100,37,2506,NJ
"20050601T000000",128200,28,2507,OH
,nan,nan,2508,TX
"20070101T000000",548000,48,2509,AZ
"20060701T000000",543500,41,2510,CA
"20060301T000000",430900,37,2511,CT
"20060401T000000",522600,38,2512,CT
"20071201T000000",164400,58,2513,PA
,nan,nan,2514,MO
,nan,nan,2515,MO
"20070101T000000",483800,48,2516,NJ
"20060101T000000",346900,36,2517,CA
"20051201T000000",104100,34,2518,MI
"20061201T000000",438300,46,2519,FL
"20070601T000000",224800,52,2520,PA
"20060601T000000",269100,40,2521,CA
"20080801T000000",123600,66,2522,NY
"20060401T000000",458300,38,2523,NJ
"20070401T000000",233400,50,2524,WA
"20060701T000000",223300,41,2525,FL
"20071101T000000",132700,57,2526,TX
"20080501T000000",160300,63,2527,GA
"20090501T000000",104300,75,2528,CO
"20070601T000000",949300,52,2529,IL
"20070601T000000",82300,52,2530,MO
"20070101T000000",334400,48,2531,FL
"20081101T000000",114600,70,2532,NY
"20060301T000000",331900,37,2533,FL
"20060701T000000",225900,41,2534,PA
"20080201T000000",123800,61,2535,PA
"20061101T000000",229500,45,2536,OR
"20080401T000000",170900,62,2537,PA
"20080501T000000",320400,63,2538,CO
"20070201T000000",721000,49,2539,HI
"20060901T000000",216200,43,2540,MA
"20060701T000000",499700,41,2541,CT
"20070301T000000",142500,49,2542,FL
"20070301T000000",446100,49,2543,CA
"20060501T000000",178300,39,2544,FL
"20090501T000000",194700,75,2545,SC
"20060901T000000",491900,43,2546,CA
"20090301T000000",98000,73,2547,TN
"20070301T000000",145300,49,2548,GA
"20080101T000000",243000,59,2549,NC
"20070601T000000",377800,52,2550,WA
"20050901T000000",335200,32,2551,MA
"20070101T000000",177600,48,2552,SC
"20051001T000000",300700,32,2553,MA
"20060401T000000",669400,38,2554,HI
"20080701T000000",121400,65,2555,SC
"20060201T000000",71800,37,2556,TN
"20050901T000000",350200,32,2557,MA
"20060901T000000",163100,43,2558,FL
"20060101T000000",207000,36,2559,MN
"20060301T000000",363800,37,2560,CA
,nan,nan,2561,LA
"20050801T000000",262500,30,2562,MA
"20071001T000000",158400,56,2563,NY
,nan,nan,2564,LA
"20070601T000000",186400,52,2565,IN
"20070801T000000",291100,54,2566,WA
"20090601T000000",119200,76,2567,AL
"20060701T000000",281100,41,2568,CT
"20070601T000000",116200,52,2569,MO
"20070401T000000",186700,50,2570,MD
"20061001T000000",218700,44,2571,GA
,nan,nan,2572,LA
"20061001T000000",178300,44,2573,FL
"20070601T000000",144500,52,2574,AZ
"20071101T000000",182200,57,2575,TX
"20070401T000000",387200,50,2576,MD
"20060601T000000",535500,40,2577,CA
"20070901T000000",128100,55,2578,IL
"20051201T000000",336500,34,2579,MA
"20060101T000000",654700,36,2580,CA
"20060501T000000",572100,39,2581,HI
"20060701T000000",406700,41,2582,RI
"20080601T000000",226300,64,2583,UT
"20071001T000000",233400,56,2584,MA
"20070201T000000",298800,49,2585,UT
"20061001T000000",385900,44,2586,NY
,nan,nan,2587,NJ
"20060901T000000",150100,43,2588,GA
"20060301T000000",420900,37,2589,NJ
"20051101T000000",164400,34,2590,MI
"20061001T000000",307000,44,2591,NJ
"20040901T000000",259000,20,2592,MI
"20060601T000000",400900,40,2593,NY
"20060801T000000",938000,42,2594,CA
"20060301T000000",203600,37,2595,NH
"20060901T000000",258000,43,2596,IL
"20060601T000000",115400,40,2597,OH
"20060601T000000",390600,40,2598,NY
"20090501T000000",85700,75,2599,NY
"20060101T000000",354000,36,2600,MA
"20070101T000000",146100,48,2601,CA
"20090601T000000",156800,76,2602,TX
"20071101T000000",224100,57,2603,MD
"20090601T000000",146300,76,2604,TX
"20070501T000000",248200,51,2605,WI
"20061101T000000",362300,45,2606,MD
"20060101T000000",518200,36,2607,VA
"20060901T000000",149900,43,2608,WI
"20080801T000000",214600,66,2609,IN
"20060201T000000",173900,37,2610,OH
"20051001T000000",327800,32,2611,MA
"20090701T000000",60300,77,2612,PA
"20070601T000000",185900,52,2613,IL
"20070801T000000",306900,54,2614,CT
"20061201T000000",281700,46,2615,MD
"20051001T000000",1.3423e+06,32,2616,NY
"20081101T000000",168000,70,2617,IL
"20060401T000000",265000,38,2618,MN
"20060401T000000",263700,38,2619,NV
"20060901T000000",287000,43,2620,AZ
"20050801T000000",204800,30,2621,MI
"20070901T000000",88700,55,2622,TN
"20071001T000000",175700,56,2623,TN
"20051101T000000",152500,34,2624,CO
,nan,nan,2625,PA
,nan,nan,2626,TN
"20050801T000000",122100,30,2627,IN
"20080801T000000",101100,66,2628,MS
"20070201T000000",995300,49,2629,FL
"20060801T000000",333400,42,2630,PA
"20040901T000000",108500,20,2631,NC
"20060401T000000",374300,38,2632,MA
"20060401T000000",244200,38,2633,CA
"20060601T000000",344300,40,2634,NJ
"20060401T000000",628500,38,2635,CA
"20070401T000000",460400,50,2636,IL
"20050701T000000",370600,29,2637,MA
"20070401T000000",381300,50,2638,ID
"20071101T000000",84900,57,2639,TX
"20080401T000000",101700,62,2640,NY
"20061101T000000",217700,45,2641,GA
"20080101T000000",111500,59,2642,TN
"20090701T000000",98200,77,2643,MS
"20050201T000000",206200,25,2644,KY
"20071001T000000",245400,56,2645,GA
"20070201T000000",252000,49,2646,AZ
"20060101T000000",953400,36,2647,CA
"20070601T000000",175800,52,2648,PA
"20070601T000000",323200,52,2649,WA
"20070901T000000",84500,55,2650,TN
"20070401T000000",400700,50,2651,CT
"20070501T000000",562800,51,2652,MO
"20070501T000000",782300,51,2653,NJ
"20060401T000000",256100,38,2654,OH
"20070301T000000",166500,49,2655,TN
"20050901T000000",150600,32,2656,IN
"20090501T000000",133000,75,2657,AL
"20080301T000000",71600,61,2658,NY
"20060401T000000",525500,38,2659,MA
"20070301T000000",175600,49,2660,NY
"20070401T000000",406600,50,2661,NJ
"20060101T000000",93400,36,2662,KY
"20060601T000000",203600,40,2663,FL
"20051001T000000",221200,32,2664,MA
"20060101T000000",314500,36,2665,MN
"20051201T000000",776900,34,2666,NJ
"20060901T000000",333100,43,2667,NY
"20060301T000000",61200,37,2668,NY
"20070401T000000",278900,50,2669,CT
"20080301T000000",633400,61,2670,CO
"20050701T000000",446400,29,2671,MA
"20080901T000000",195600,68,2672,PA
"20060201T000000",94300,37,2673,IN
"20060601T000000",571000,40,2674,NJ
"20060501T000000",712100,39,2675,CA
"20060301T000000",230400,37,2676,OH
"20070301T000000",282800,49,2677,FL
"20061201T000000",360200,46,2678,NY
"20060601T000000",429800,40,2679,CA
"20070501T000000",299800,51,2680,MD
"20060601T000000",356300,40,2681,NV
"20071001T000000",370600,56,2682,PA
"20051201T000000",530100,34,2683,VA
"20070901T000000",138000,55,2684,NY
"20061001T000000",234500,44,2685,NJ
"20060701T000000",208900,41,2686,MN
"20080501T000000",144200,63,2687,NC
"20080601T000000",191300,64,2688,PA
"20060901T000000",199500,43,2689,FL
"20070301T000000",332600,49,2690,PA
"20070101T000000",366900,48,2691,MD
"20071101T000000",165700,57,2692,PA
,nan,nan,2693,PA
"20080301T000000",148500,61,2694,TX
"20060601T000000",365700,40,2695,FL
"20051101T000000",242000,34,2696,MI
"20061001T000000",202100,44,2697,FL
"20060701T000000",282400,41,2698,MD
"20051201T000000",292200,34,2699,MA
,nan,nan,2700,PA
"20070401T000000",482100,50,2701,NY
"20071001T000000",102300,56,2702,NY
"20060801T000000",110500,42,2703,IN
"20061001T000000",270700,44,2704,NJ
"20030801T000000",265100,6,2705,WI
"20060801T000000",293000,42,2706,CT
"20080501T000000",247000,63,2707,NC
"20060301T000000",235500,37,2708,CT
"20060701T000000",249500,41,2709,MI
"20060401T000000",185200,38,2710,WI
"20070501T000000",195600,51,2711,NY
"20080701T000000",246200,65,2712,CO
"20060201T000000",461200,37,2713,NY
"20071001T000000",227200,56,2714,AL
"20060401T000000",196300,38,2715,MI
"20070601T000000",162200,52,2716,MO
"20051201T000000",365500,34,2717,FL
"20080601T000000",154700,64,2718,WI
"20060801T000000",500000,42,2719,CA
"20080801T000000",78800,66,2720,NY
"20070101T000000",288400,48,2721,SC
"20051101T000000",439900,34,2722,MA
"20080401T000000",860100,62,2723,NY
,nan,nan,2724,TN
"20060901T000000",212900,43,2725,FL
"20061101T000000",274600,45,2726,PA
"20061201T000000",324400,46,2727,NJ
"20071001T000000",228400,56,2728,VA
"20090701T000000",148600,77,2729,MS
,nan,nan,2730,TX
"20070301T000000",363100,49,2731,NJ
"20070601T000000",190800,52,2732,OR
"20080701T000000",434600,65,2733,GA
"20060301T000000",257500,37,2734,CO
"20060401T000000",316100,38,2735,MA
"20080501T000000",290700,63,2736,PA
"20070301T000000",186000,49,2737,IL
"20090501T000000",251000,75,2738,UT
"20061201T000000",299800,46,2739,PA
"20070301T000000",466700,49,2740,CA
"20060701T000000",146600,41,2741,IN
"20061101T000000",285000,45,2742,IL
"20061001T000000",313400,44,2743,RI
"20051001T000000",351500,32,2744,NH
"20051201T000000",156400,34,2745,MI
"20060801T000000",184400,42,2746,NJ
,nan,nan,2747,TX
"20061101T000000",364700,45,2748,VA
"20060501T000000",296300,39,2749,NY
"20070701T000000",148900,53,2750,NY
"20070101T000000",236600,48,2751,NJ
"20051201T000000",217800,34,2752,MI
"20060601T000000",258800,40,2753,PA
"20070301T000000",223400,49,2754,IL
"20051001T000000",312700,32,2755,MA
,nan,nan,2756,NH
"20070201T000000",252800,49,2757,PA
"20051201T000000",338000,34,2758,FL
"20060201T000000",148600,37,2759,MI
"20041201T000000",142200,22,2760,OH
"20080101T000000",364700,59,2761,UT
"20071101T000000",260500,57,2762,TX
"20070801T000000",266700,54,2763,PA
"20061101T000000",134300,45,2764,OH
"20050901T000000",533600,32,2765,MA
"20070401T000000",224500,50,2766,VA
"20060301T000000",279000,37,2767,NV
"20070701T000000",125200,53,2768,PA
"20060901T000000",92700,43,2769,GA
"20051101T000000",154100,34,2770,MI
"20070301T000000",151000,49,2771,IL
"20060501T000000",763700,39,2772,NY
"20060501T000000",245600,39,2773,NJ
"20080301T000000",198300,61,2774,IL
"20071001T000000",467200,56,2775,IL
"20061001T000000",1.1321e+06,44,2776,CA
"20060501T000000",243300,39,2777,IL
"20061101T000000",100600,45,2778,TN
"20071001T000000",144900,56,2779,NY
"20060601T000000",907400,40,2780,CA
"20090701T000000",70000,77,2781,NY
"20080501T000000",194300,63,2782,AR
"20050501T000000",140000,27,2783,KY
"20070501T000000",310500,51,2784,FL
"20071101T000000",266400,57,2785,TX
"20060601T000000",395300,40,2786,RI
"20090701T000000",83700,77,2787,NY
"20080701T000000",523400,65,2788,AL
"20070901T000000",172100,55,2789,PA
"20070801T000000",136600,54,2790,VA
"20080401T000000",151500,62,2791,VA
"20060601T000000",560700,40,2792,NY
"20051201T000000",85700,34,2793,OH
"20060401T000000",586900,38,2794,NJ
"20051201T000000",396000,34,2795,MA
"20060101T000000",349500,36,2796,NY
"20090201T000000",182400,73,2797,WI
"20060401T000000",307600,38,2798,FL
"20060401T000000",768500,38,2799,NJ
,nan,nan,2800,OK
"20090201T000000",94500,73,2801,PA
"20060501T000000",433300,39,2802,PA
"20051101T000000",309800,34,2803,FL
"20080801T000000",116400,66,2804,PA
"20051201T000000",320600,34,2805,MA
"20041201T000000",163900,22,2806,MI
"20061001T000000",274300,44,2807,MA
"20060801T000000",570100,42,2808,NY
"20050601T000000",94500,28,2809,IN
"20061101T000000",468900,45,2810,CA
"20061101T000000",163600,45,2811,OH
"20060301T000000",185900,37,2812,OH
"20070401T000000",198700,50,2813,PA
"20071101T000000",145000,57,2814,NY
"20071001T000000",135700,56,2815,NE
"20061101T000000",191100,45,2816,AR
"20051201T000000",509200,34,2817,NJ
"20090601T000000",156400,76,2818,KY
"20060601T000000",278100,40,2819,PA
"20060901T000000",216200,43,2820,FL
"20060801T000000",460800,42,2821,NJ
"20061001T000000",315300,44,2822,NY
"20051001T000000",392700,32,2823,NJ
"20080401T000000",160400,62,2824,NC
"20080801T000000",91500,66,2825,KY
"20070301T000000",360100,49,2826,IL
"20070401T000000",418000,50,2827,PA
"20080201T000000",251600,61,2828,UT
,nan,nan,2829,NY
,nan,nan,2830,MO
"20051001T000000",291900,32,2831,MA
"20070601T000000",90000,52,2832,TN
"20070901T000000",184300,55,2833,WA
"20060601T000000",87600,40,2834,IL
"20070801T000000",222200,54,2835,IA
"20090701T000000",82800,77,2836,LA
"20060801T000000",394700,42,2837,PA
"20070701T000000",100700,53,2838,PA
"20070701T000000",165000,53,2839,PA
"20060601T000000",540000,40,2840,NY
"20060101T000000",413900,36,2841,FL
"20050501T000000",129600,27,2842,IN
"20061001T000000",219900,44,2843,NJ
"20080401T000000",90800,62,2844,OH
"20061001T000000",141400,44,2845,FL
"20050301T000000",186100,25,2846,CO
"20060601T000000",228800,40,2847,CT
"20071201T000000",154500,58,2848,TN
"20070301T000000",177400,49,2849,PA
"20060401T000000",256600,38,2850,IL
"20060601T000000",271000,40,2851,IL
"20060601T000000",528500,40,2852,MD
"20070301T000000",282100,49,2853,MO
"20071201T000000",133000,58,2854,NC
"20060801T000000",216300,42,2855,CA
,nan,nan,2856,TN
"20060301T000000",304700,37,2857,MA
"20080401T000000",185800,62,2858,UT
"20060401T000000",726800,38,2859,CA
"20080501T000000",455800,63,2860,CO
"20060701T000000",262700,41,2861,FL
"20080901T000000",56200,68,2862,PA
"20090501T000000",109500,75,2863,GA
"20070701T000000",386000,53,2864,WI
"20070601T000000",312800,52,2865,CT
"20060201T000000",112400,37,2866,OH
"20070401T000000",270000,50,2867,IL
"20060501T000000",1.1289e+06,39,2868,CA
"20070101T000000",169000,48,2869,PA
"20030501T000000",143300,3,2870,MI
"20060401T000000",624200,38,2871,NJ
"20060501T000000",207600,39,2872,MN
"20060401T000000",393400,38,2873,NJ
"20070201T000000",190400,49,2874,OH
"20060501T000000",613900,39,2875,NY
"20071201T000000",204900,58,2876,PA
"20060801T000000",465400,42,2877,NJ
"20060801T000000",314700,42,2878,NY
,nan,nan,2879,WA
"20070801T000000",187000,54,2880,VA
"20071001T000000",137400,56,2881,FL
"20060301T000000",758100,37,2882,CA
"20080301T000000",179700,61,2883,CO
"20051201T000000",142900,34,2884,OH
"20070501T000000",251400,51,2885,IL
"20051101T000000",96100,34,2886,TX
"20070501T000000",432200,51,2887,NJ
"20080601T000000",88400,64,2888,NC
"20060601T000000",140400,40,2889,KY
"20060701T000000",98000,41,2890,MO
"20061001T000000",170000,44,2891,AZ
,nan,nan,2892,PA
"20051201T000000",774600,34,2893,VA
"20070101T000000",447500,48,2894,NJ
"20070401T000000",216700,50,2895,WA
"20071001T000000",69800,56,2896,OH
"20050501T000000",353700,27,2897,MA
"20061201T000000",609500,46,2898,CA
"20060501T000000",134600,39,2899,OH
"20051201T000000",572600,34,2900,CA
"20061001T000000",428800,44,2901,CA
"20061201T000000",468700,46,2902,OR
"20070601T000000",166500,52,2903,AZ
"20090701T000000",125700,77,2904,SC
"20060601T000000",193200,40,2905,FL
"20071101T000000",201300,57,2906,FL
"20080701T000000",170200,65,2907,AZ
"20070701T000000",109700,53,2908,MI
,nan,nan,2909,FL
"20081101T000000",103600,70,2910,WA
"20060601T000000",420200,40,2911,NJ
"20061101T000000",222900,45,2912,IA
"20060601T000000",439600,40,2913,RI
"20050601T000000",550200,28,2914,MA
"20060201T000000",64900,37,2915,IL
"20070401T000000",413500,50,2916,CT
"20050801T000000",347900,30,2917,MA
"20070301T000000",199700,49,2918,IL
"20050401T000000",252500,26,2919,OH
"20070501T000000",163600,51,2920,TN
"20060101T000000",739000,36,2921,FL
"20060801T000000",127600,42,2922,PA
"20070801T000000",137800,54,2923,IL
"20060801T000000",323100,42,2924,PA
"20090701T000000",122900,77,2925,PA
"20050301T000000",143400,25,2926,OH
"20060201T000000",515400,37,2927,NJ
"20051001T000000",349700,32,2928,MA
"20061201T000000",177300,46,2929,MI
"20060901T000000",231400,43,2930,NY
"20060401T000000",383600,38,2931,NH
"20070501T000000",142300,51,2932,NY
,nan,nan,2933,CO
"20060901T000000",209600,43,2934,NJ
"20090301T000000",77900,73,2935,PA
"20060301T000000",420500,37,2936,CT
"20070301T000000",122300,49,2937,IL
"20080301T000000",169800,61,2938,IN
"20090501T000000",219500,75,2939,UT
"20080701T000000",119100,65,2940,NC
"20070701T000000",197400,53,2941,OR
"20060301T000000",262000,37,2942,NH
"20071201T000000",325900,58,2943,CO
"20070401T000000",357000,50,2944,NY
"20060101T000000",136400,36,2945,MI
"20060801T000000",469800,42,2946,NY
"20061201T000000",205500,46,2947,FL
"20070201T000000",422500,49,2948,MD
"20070401T000000",232600,50,2949,ID
"20060201T000000",484500,37,2950,NY
"20071101T000000",118800,57,2951,MI
"20070501T000000",467200,51,2952,CA
,nan,nan,2953,MS
"20061201T000000",100900,46,2954,TX
"20071001T000000",153300,56,2955,NC
"20051201T000000",740800,34,2956,VA
"20070501T000000",298200,51,2957,OR
"20080401T000000",174200,62,2958,AL
"20080301T000000",153400,61,2959,MO
"20070801T000000",187100,54,2960,PA
"20070801T000000",107200,54,2961,AZ
"20060501T000000",243800,39,2962,FL
"20061101T000000",141900,45,2963,MA
"20080501T000000",121200,63,2964,IN
"20071101T000000",205300,57,2965,FL
"20060801T000000",394500,42,2966,IL
"20081001T000000",132600,68,2967,OK
"20080101T000000",239000,59,2968,NC
"20060401T000000",255300,38,2969,MN
"20060101T000000",181100,36,2970,MI
"20060701T000000",555600,41,2971,MD
"20060801T000000",262500,42,2972,PA
"20040901T000000",135200,20,2973,MI
,nan,nan,2974,PA
"20060801T000000",428900,42,2975,PA
"20070101T000000",275800,48,2976,CT
"20070201T000000",239200,49,2977,MO
"20090701T000000",127800,77,2978,PA
"20060401T000000",196500,38,2979,FL
"20050601T000000",323800,28,2980,MA
"20060201T000000",169300,37,2981,OH
"20070401T000000",206500,50,2982,IL
"20060801T000000",283100,42,2983,NY
"20060801T000000",152400,42,2984,AZ
"20050201T000000",243400,25,2985,MI
"20051101T000000",560000,34,2986,MA
"20060301T000000",362700,37,2987,CA
"20060401T000000",573700,38,2988,CA
"20070701T000000",319000,53,2989,WA
"20080401T000000",218700,62,2990,NC
"20070201T000000",192200,49,2991,IL
"20060201T000000",257500,37,2992,MA
"20060901T000000",144200,43,2993,FL
"20080301T000000",426300,61,2994,GA
"20080201T000000",289000,61,2995,UT
"20061101T000000",204100,45,2996,CA
"20070501T000000",259300,51,2997,OR
"20060401T000000",184000,38,2998,MI
"20071101T000000",132100,57,2999,TX
"20040801T000000",120800,18,3000,MI
"20070401T000000",165800,50,3001,IL
"20060201T000000",90400,37,3002,GA
"20070601T000000",332500,52,3003,WA
"20070301T000000",224800,49,3004,NH
"20070201T000000",289600,49,3005,IL
